Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,file_path,exists,episode_id,clip_uid,fold,cross_show_split,Block_any,Block_maj,Prolongation_any,Prolongation_maj,SoundRep_any,SoundRep_maj,WordRep_any,WordRep_maj,Interjection_any,Interjection_maj
WomenWhoStutter,68,3,11570880,11618880,0,0,0,1,0,2,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/68/3.wav,True,WomenWhoStutter_68,WomenWhoStutter_68_3,2,train,1,0,0,0,0,0,1,1,1,0
WomenWhoStutter,103,47,19115040,19163040,0,0,0,0,0,0,0,1,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/103/47.wav,True,WomenWhoStutter_103,WomenWhoStutter_103_47,4,train,0,0,0,0,0,0,0,0,1,0
WomenWhoStutter,63,39,18305600,18353600,0,0,1,0,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/63/39.wav,True,WomenWhoStutter_63,WomenWhoStutter_63_39,3,train,0,0,1,0,0,0,0,0,1,1
WomenWhoStutter,84,29,27058240,27106240,0,0,0,0,0,0,0,1,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/84/29.wav,True,WomenWhoStutter_84,WomenWhoStutter_84_29,3,train,0,0,0,0,0,0,0,0,1,0
HeStutters,20,23,40566880,40614880,0,1,0,0,1,0,2,2,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/20/23.wav,True,HeStutters_20,HeStutters_20_23,2,train,0,0,0,0,1,0,0,0,1,1
WomenWhoStutter,31,5,31849120,31897120,0,0,0,0,0,0,0,3,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/31/5.wav,True,WomenWhoStutter_31,WomenWhoStutter_31_5,0,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,34,80,11930560,11978560,0,0,0,0,0,0,0,2,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/34/80.wav,True,WomenWhoStutter_34,WomenWhoStutter_34_80,1,train,0,0,0,0,0,0,0,0,1,1
MyStutteringLife,7,31,3410240,3458240,0,0,2,0,0,0,1,2,1,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/7/31.wav,True,MyStutteringLife_7,MyStutteringLife_7_31,1,test,0,0,1,1,0,0,0,0,1,1
WomenWhoStutter,16,2,40132800,40180800,0,0,0,1,0,0,0,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/16/2.wav,True,WomenWhoStutter_16,WomenWhoStutter_16_2,4,train,1,0,0,0,0,0,0,0,1,1
MyStutteringLife,7,148,36669920,36717920,0,0,2,0,0,0,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/7/148.wav,True,MyStutteringLife_7,MyStutteringLife_7_148,1,test,0,0,1,1,0,0,0,0,1,1
WomenWhoStutter,19,110,13708160,13756160,0,0,1,2,0,0,1,1,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/19/110.wav,True,WomenWhoStutter_19,WomenWhoStutter_19_110,0,train,1,1,1,0,0,0,0,0,1,0
WomenWhoStutter,56,63,13664480,13712480,0,0,0,2,0,0,1,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/63.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_63,3,train,1,1,0,0,0,0,0,0,1,1
HeStutters,23,134,25117120,25165120,0,0,1,1,0,0,0,3,1,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/23/134.wav,True,HeStutters_23,HeStutters_23_134,2,train,1,0,1,0,0,0,0,0,1,1
MyStutteringLife,16,7,29807200,29855200,0,0,1,2,0,0,0,2,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/16/7.wav,True,MyStutteringLife_16,MyStutteringLife_16_7,1,test,1,1,1,0,0,0,0,0,1,1
StutterTalk,6,162,34180320,34228320,0,0,1,0,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/6/162.wav,True,StutterTalk_6,StutterTalk_6_162,2,train,0,0,1,0,0,0,0,0,1,1
WomenWhoStutter,41,15,43008480,43056480,0,0,0,1,3,0,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/41/15.wav,True,WomenWhoStutter_41,WomenWhoStutter_41_15,3,train,1,0,0,0,1,1,0,0,1,1
WomenWhoStutter,56,144,4772320,4820320,0,0,0,1,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/144.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_144,3,train,1,0,0,0,0,0,0,0,1,1
StutterTalk,30,28,30672480,30720480,0,0,0,0,1,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/30/28.wav,True,StutterTalk_30,StutterTalk_30_28,1,train,0,0,0,0,1,0,0,0,1,1
WomenWhoStutter,71,20,9057600,9105600,0,1,0,0,1,1,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/71/20.wav,True,WomenWhoStutter_71,WomenWhoStutter_71_20,4,train,0,0,0,0,1,0,1,0,1,1
WomenWhoStutter,106,0,19192480,19240480,0,0,0,0,3,0,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/106/0.wav,True,WomenWhoStutter_106,WomenWhoStutter_106_0,0,train,0,0,0,0,1,1,0,0,1,0
WomenWhoStutter,39,60,37138240,37186240,0,0,0,1,0,0,0,2,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/39/60.wav,True,WomenWhoStutter_39,WomenWhoStutter_39_60,4,train,1,0,0,0,0,0,0,0,1,1
HVSA,2,44,12688000,12736000,0,0,0,0,0,0,0,2,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/2/44.wav,True,HVSA_2,HVSA_2_44,3,test,0,0,0,0,0,0,0,0,1,1
HVSA,2,18,4829760,4877760,0,1,0,0,1,3,1,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/2/18.wav,True,HVSA_2,HVSA_2_18,3,test,0,0,0,0,1,0,1,1,1,0
WomenWhoStutter,2,153,27498880,27546880,0,0,0,0,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/2/153.wav,True,WomenWhoStutter_2,WomenWhoStutter_2_153,1,train,0,0,0,0,0,0,1,1,1,0
MyStutteringLife,35,12,64964160,65012160,0,0,0,1,0,0,0,3,2,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/35/12.wav,True,MyStutteringLife_35,MyStutteringLife_35_12,3,test,1,0,0,0,0,0,0,0,1,1
HeStutters,15,43,6572160,6620160,0,0,2,0,0,0,1,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/43.wav,True,HeStutters_15,HeStutters_15_43,4,train,0,0,1,1,0,0,0,0,1,1
StutterTalk,63,81,25127840,25175840,0,0,0,1,2,0,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/63/81.wav,True,StutterTalk_63,StutterTalk_63_81,4,train,1,0,0,0,1,1,0,0,1,1
StutterTalk,37,114,8569600,8617600,0,0,0,0,0,0,0,1,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/37/114.wav,True,StutterTalk_37,StutterTalk_37_114,1,train,0,0,0,0,0,0,0,0,1,0
WomenWhoStutter,78,31,34716800,34764800,0,0,0,1,0,3,0,2,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/78/31.wav,True,WomenWhoStutter_78,WomenWhoStutter_78_31,0,train,1,0,0,0,0,0,1,1,1,1
StutterTalk,64,42,3752800,3800800,0,0,2,0,0,0,0,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/64/42.wav,True,StutterTalk_64,StutterTalk_64_42,0,train,0,0,1,1,0,0,0,0,1,1
StutterTalk,42,24,42208960,42256960,0,0,1,0,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/42/24.wav,True,StutterTalk_42,StutterTalk_42_24,0,train,0,0,1,0,0,0,0,0,1,1
HeStutters,11,159,27216800,27264800,0,1,1,1,0,0,0,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/11/159.wav,True,HeStutters_11,HeStutters_11_159,2,train,1,0,1,0,0,0,0,0,1,0
StutterTalk,64,98,8092160,8140160,0,0,3,0,0,0,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/64/98.wav,True,StutterTalk_64,StutterTalk_64_98,0,train,0,0,1,1,0,0,0,0,1,1
HVSA,1,100,5480000,5528000,0,0,0,1,0,0,0,2,2,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/1/100.wav,True,HVSA_1,HVSA_1_100,4,test,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,2,38,5695040,5743040,0,0,1,0,3,0,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/2/38.wav,True,WomenWhoStutter_2,WomenWhoStutter_2_38,1,train,0,0,1,0,1,1,0,0,1,1
WomenWhoStutter,84,0,432000,480000,0,0,0,1,0,0,0,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/84/0.wav,True,WomenWhoStutter_84,WomenWhoStutter_84_0,3,train,1,0,0,0,0,0,0,0,1,0
WomenWhoStutter,56,135,24890240,24938240,0,0,0,3,0,0,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/135.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_135,3,train,1,1,0,0,0,0,0,0,1,0
HeStutters,19,153,41017120,41065120,0,0,0,1,0,0,0,1,2,3,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/19/153.wav,True,HeStutters_19,HeStutters_19_153,4,train,1,0,0,0,0,0,0,0,1,0
WomenWhoStutter,0,260,22364000,22412000,0,0,0,0,0,0,0,3,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/0/260.wav,True,WomenWhoStutter_0,WomenWhoStutter_0_260,3,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,34,78,11793280,11841280,1,1,0,0,0,0,1,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/34/78.wav,True,WomenWhoStutter_34,WomenWhoStutter_34_78,1,train,0,0,0,0,0,0,0,0,1,0
WomenWhoStutter,81,181,30658720,30706720,0,1,0,0,0,0,0,2,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/81/181.wav,True,WomenWhoStutter_81,WomenWhoStutter_81_181,1,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,104,26,29977440,30025440,0,0,1,0,0,0,0,2,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/104/26.wav,True,WomenWhoStutter_104,WomenWhoStutter_104_26,1,train,0,0,1,0,0,0,0,0,1,1
StutterTalk,48,24,32924800,32972800,0,0,0,1,0,1,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/48/24.wav,True,StutterTalk_48,StutterTalk_48_24,4,train,1,0,0,0,0,0,1,0,1,1
WomenWhoStutter,82,23,27448000,27496000,0,0,0,0,0,0,1,1,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/82/23.wav,True,WomenWhoStutter_82,WomenWhoStutter_82_23,4,train,0,0,0,0,0,0,0,0,1,0
StutterTalk,26,185,71502560,71550560,0,0,0,0,0,2,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/26/185.wav,True,StutterTalk_26,StutterTalk_26_185,1,train,0,0,0,0,0,0,1,1,1,0
HeStutters,15,65,8100000,8148000,0,0,1,0,0,0,0,2,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/65.wav,True,HeStutters_15,HeStutters_15_65,4,train,0,0,1,0,0,0,0,0,1,1
WomenWhoStutter,2,28,37413600,37461600,0,0,0,0,1,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/2/28.wav,True,WomenWhoStutter_2,WomenWhoStutter_2_28,1,train,0,0,0,0,1,0,1,1,1,0
MyStutteringLife,32,55,2787680,2835680,1,0,0,0,0,0,0,1,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/32/55.wav,True,MyStutteringLife_32,MyStutteringLife_32_55,0,test,0,0,0,0,0,0,0,0,1,0
WomenWhoStutter,74,105,14419840,14467840,0,0,0,0,0,0,0,3,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/74/105.wav,True,WomenWhoStutter_74,WomenWhoStutter_74_105,2,train,0,0,0,0,0,0,0,0,1,1
MyStutteringLife,7,143,36321760,36369760,0,0,1,0,0,0,1,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/7/143.wav,True,MyStutteringLife_7,MyStutteringLife_7_143,1,test,0,0,1,0,0,0,0,0,1,1
WomenWhoStutter,62,56,7963200,8011200,0,0,0,1,0,0,0,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/62/56.wav,True,WomenWhoStutter_62,WomenWhoStutter_62_56,3,train,1,0,0,0,0,0,0,0,1,0
WomenWhoStutter,72,26,32164000,32212000,0,0,0,1,0,1,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/72/26.wav,True,WomenWhoStutter_72,WomenWhoStutter_72_26,0,train,1,0,0,0,0,0,1,0,1,1
WomenWhoStutter,14,94,1753600,1801600,0,0,2,0,0,0,0,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/14/94.wav,True,WomenWhoStutter_14,WomenWhoStutter_14_94,2,train,0,0,1,1,0,0,0,0,1,0
WomenWhoStutter,97,24,5191360,5239360,0,0,0,1,2,2,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/97/24.wav,True,WomenWhoStutter_97,WomenWhoStutter_97_24,1,train,1,0,0,0,1,1,1,1,1,0
HeStutters,12,28,30088480,30136480,0,0,1,1,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/12/28.wav,True,HeStutters_12,HeStutters_12_28,0,train,1,0,1,0,0,0,0,0,1,1
StutterTalk,19,7,52170720,52218720,0,0,0,0,0,0,0,1,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/19/7.wav,True,StutterTalk_19,StutterTalk_19_7,1,train,0,0,0,0,0,0,0,0,1,0
StutterTalk,27,11,29878080,29926080,0,0,3,0,0,0,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/27/11.wav,True,StutterTalk_27,StutterTalk_27_11,0,train,0,0,1,1,0,0,0,0,1,1
HeStutters,12,82,6308960,6356960,0,0,2,1,0,0,0,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/12/82.wav,True,HeStutters_12,HeStutters_12_82,0,train,1,0,1,1,0,0,0,0,1,1
WomenWhoStutter,101,167,27760640,27808640,0,1,0,1,1,1,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/101/167.wav,True,WomenWhoStutter_101,WomenWhoStutter_101_167,3,train,1,0,0,0,1,0,1,0,1,1
StutterTalk,63,125,31534240,31582240,0,0,0,1,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/63/125.wav,True,StutterTalk_63,StutterTalk_63_125,4,train,1,0,0,0,0,0,0,0,1,1
HeStutters,11,114,18481280,18529280,0,0,1,0,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/11/114.wav,True,HeStutters_11,HeStutters_11_114,2,train,0,0,1,0,0,0,0,0,1,1
HeStutters,2,124,14740480,14788480,0,0,1,0,0,3,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/2/124.wav,True,HeStutters_2,HeStutters_2_124,1,train,0,0,1,0,0,0,1,1,1,1
WomenWhoStutter,34,128,17144480,17192480,0,0,0,0,0,1,0,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/34/128.wav,True,WomenWhoStutter_34,WomenWhoStutter_34_128,1,train,0,0,0,0,0,0,1,0,1,1
WomenWhoStutter,36,32,8578400,8626400,0,0,2,0,0,0,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/36/32.wav,True,WomenWhoStutter_36,WomenWhoStutter_36_32,4,train,0,0,1,1,0,0,0,0,1,1
StutterTalk,64,57,4681920,4729920,0,0,0,0,0,0,0,1,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/64/57.wav,True,StutterTalk_64,StutterTalk_64_57,0,train,0,0,0,0,0,0,0,0,1,0
WomenWhoStutter,72,38,41083040,41131040,0,0,0,0,0,0,0,1,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/72/38.wav,True,WomenWhoStutter_72,WomenWhoStutter_72_38,0,train,0,0,0,0,0,0,0,0,1,0
WomenWhoStutter,56,53,9718400,9766400,1,3,0,3,0,0,1,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/53.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_53,3,train,1,1,0,0,0,0,0,0,1,0
HeStutters,21,94,1991520,2039520,0,0,1,0,0,0,1,1,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/21/94.wav,True,HeStutters_21,HeStutters_21_94,1,train,0,0,1,0,0,0,0,0,1,0
StutterTalk,73,0,22760640,22808640,0,0,0,0,0,0,0,1,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/73/0.wav,True,StutterTalk_73,StutterTalk_73_0,3,train,0,0,0,0,0,0,0,0,1,0
StutterTalk,31,7,11657120,11705120,0,0,0,0,0,0,0,1,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/31/7.wav,True,StutterTalk_31,StutterTalk_31_7,1,train,0,0,0,0,0,0,0,0,1,0
StutterTalk,59,0,3586400,3634400,0,0,0,2,0,0,0,2,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/59/0.wav,True,StutterTalk_59,StutterTalk_59_0,4,train,1,1,0,0,0,0,0,0,1,1
StutterTalk,61,6,5588320,5636320,0,0,1,0,0,0,0,1,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/61/6.wav,True,StutterTalk_61,StutterTalk_61_6,4,train,0,0,1,0,0,0,0,0,1,0
StutterTalk,6,168,36421760,36469760,0,0,0,0,0,0,0,3,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/6/168.wav,True,StutterTalk_6,StutterTalk_6_168,2,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,1,187,32864640,32912640,0,0,1,0,0,0,0,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/1/187.wav,True,WomenWhoStutter_1,WomenWhoStutter_1_187,0,train,0,0,1,0,0,0,0,0,1,1
WomenWhoStutter,21,21,35897760,35945760,0,0,0,1,0,2,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/21/21.wav,True,WomenWhoStutter_21,WomenWhoStutter_21_21,0,train,1,0,0,0,0,0,1,1,1,1
WomenWhoStutter,1,48,10797440,10845440,0,0,0,0,0,0,0,3,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/1/48.wav,True,WomenWhoStutter_1,WomenWhoStutter_1_48,0,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,31,33,24235360,24283360,0,0,0,0,0,0,0,3,3,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/31/33.wav,True,WomenWhoStutter_31,WomenWhoStutter_31_33,0,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,56,6,35760960,35808960,0,0,0,2,2,1,2,2,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/6.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_6,3,train,1,1,0,0,1,1,1,0,1,1
WomenWhoStutter,103,168,42837440,42885440,0,0,0,1,0,0,0,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/103/168.wav,True,WomenWhoStutter_103,WomenWhoStutter_103_168,4,train,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,52,31,37165760,37213760,0,0,1,1,0,0,0,2,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/52/31.wav,True,WomenWhoStutter_52,WomenWhoStutter_52_31,0,train,1,0,1,0,0,0,0,0,1,1
WomenWhoStutter,101,121,20317440,20365440,0,0,0,1,0,1,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/101/121.wav,True,WomenWhoStutter_101,WomenWhoStutter_101_121,3,train,1,0,0,0,0,0,1,0,1,0
StutterTalk,6,116,25311840,25359840,0,0,1,1,0,0,0,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/6/116.wav,True,StutterTalk_6,StutterTalk_6_116,2,train,1,0,1,0,0,0,0,0,1,0
StutterTalk,11,26,25626240,25674240,0,0,1,0,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/11/26.wav,True,StutterTalk_11,StutterTalk_11_26,1,train,0,0,1,0,0,0,0,0,1,1
WomenWhoStutter,6,49,3602240,3650240,0,1,0,1,0,2,1,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/6/49.wav,True,WomenWhoStutter_6,WomenWhoStutter_6_49,0,train,1,0,0,0,0,0,1,1,1,1
WomenWhoStutter,1,177,31842560,31890560,0,0,0,0,0,0,0,2,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/1/177.wav,True,WomenWhoStutter_1,WomenWhoStutter_1_177,0,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,34,30,32675520,32723520,0,0,1,0,3,0,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/34/30.wav,True,WomenWhoStutter_34,WomenWhoStutter_34_30,1,train,0,0,1,0,1,1,0,0,1,1
StutterTalk,43,36,10591200,10639200,0,0,2,1,0,0,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/43/36.wav,True,StutterTalk_43,StutterTalk_43_36,4,train,1,0,1,1,0,0,0,0,1,1
HeStutters,21,147,22436480,22484480,0,0,0,2,0,0,1,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/21/147.wav,True,HeStutters_21,HeStutters_21_147,1,train,1,1,0,0,0,0,0,0,1,0
WomenWhoStutter,80,7,44211840,44259840,0,0,0,0,0,0,0,2,3,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/80/7.wav,True,WomenWhoStutter_80,WomenWhoStutter_80_7,4,train,0,0,0,0,0,0,0,0,1,1
WomenWhoStutter,10,169,26575360,26623360,0,0,0,0,0,0,0,1,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/10/169.wav,True,WomenWhoStutter_10,WomenWhoStutter_10_169,2,train,0,0,0,0,0,0,0,0,1,0
StutterTalk,76,27,24539520,24587520,0,0,0,0,0,0,0,1,3,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/76/27.wav,True,StutterTalk_76,StutterTalk_76_27,1,train,0,0,0,0,0,0,0,0,1,0
WomenWhoStutter,71,34,28501920,28549920,0,0,0,0,0,0,0,2,3,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/71/34.wav,True,WomenWhoStutter_71,WomenWhoStutter_71_34,4,train,0,0,0,0,0,0,0,0,1,1
